lamp,new-collection,697.29,83060.53,184.16
fridge,new-collection,7144.19,13296.32,386.99
guitar,fragile,6613.17,3231.51,621.76
carpet,new-collection,1435.51,80003.92,977.09
microwave,long-delivery,3973.72,4194.85,478.58
charger,long-delivery,4773.14,53046.75,595.96
cooking-kit,free-delivery,3658.08,97310.94,29.41
kettle,new-collection,5488.9,62364.29,60.86
sweater,long-delivery,9325.97,54755.22,499.96
kettle,new-collection,3476.52,15158.53,836.14
blender,free-delivery,3323.93,80243.35,955
Vinyl-player,long-delivery,3233.5,2985.99,412.7
lamp,new-collection,8347.17,51834.04,68.24
skirt,fragile,874.23,97095.27,577.57
guitar,free-delivery,5059.83,8838.65,93.95
plant,fragile,9121.4,25550.99,344.91
carpet,free-delivery,9936.18,92672.96,629.52
Vinyl-player,new-collection,4539.93,59868.03,641.9
shoes,new-collection,5192.06,666.6,327.32
boots,free-delivery,4576.08,73869.37,525.38
kettle,long-delivery,2324.58,66408.39,890.93
toaster,free-delivery,6026.63,12932.91,766.5
speakers,long-delivery,7340.13,39355.91,256.05
microwave,new-collection,1659.23,16556.64,895
kettle,free-delivery,5071.1,22317.8,138.61
kettle,long-delivery,2392.5,67495.05,282.28
table,new-collection,4941.23,62558.18,288.23
drawing-kit,fragile,2339.8,82762.28,16.04
table,fragile,7893.95,39640.18,13.63
blender,free-delivery,9954.21,96296.32,805.13
oven,new-collection,7711.62,67058.39,343.3
boots,fragile,1296.18,71172.76,364.1
Vinyl-player,fragile,8029.57,59014.84,376.4
drawing-kit,long-delivery,9800.89,73672.18,552.95
cooking-kit,new-collection,1851.08,75184.77,480.89
kettle,fragile,4386.69,25661.04,141.38
guitar,long-delivery,1693.46,9708.11,128.13
shirt,fragile,7697.44,20266.39,754.95
cooking-kit,free-delivery,5036.84,97602.42,493.92
sweater,fragile,9433.16,93059.91,599.17
microwave,free-delivery,4876.29,74682.57,989.39
fridge,free-delivery,3930.58,38321.29,238.23
boots,fragile,4952.46,48993.79,611.5
cooking-kit,long-delivery,7987.65,76870.78,242.05
coat,new-collection,7763.39,7255.38,658.2
boots,fragile,4929.28,56912.29,898.66
lamp,new-collection,7279.43,26798.52,429.27
guitar,long-delivery,8633.44,85266.84,760.91
guitar,new-collection,5382.58,85451.05,880.45
Vinyl-player,fragile,8576,49523.71,681.75
microwave,free-delivery,9154.3,88507.35,232.29
Vinyl-player,fragile,6769.31,85129.91,912.85
microwave,long-delivery,52.26,47815.55,300.26
kettle,long-delivery,9403.45,64424.24,895.03
shoes,long-delivery,3289.12,32272.67,598.09
guitar,fragile,1916.3,44804.84,440.99
lamp,free-delivery,9626.34,17120.74,185.57
socks,long-delivery,7122.53,15366.04,24.24
plant,long-delivery,8427.04,86660.7,144.77
kettle,new-collection,1892.13,72518.23,872.96
fridge,new-collection,8846.24,11750.11,196.28
toaster,new-collection,3687.05,27225.88,387.59
Vinyl-player,long-delivery,1642.77,63737.06,226.44
plant,fragile,3007.69,96664.22,482.16
Vinyl-player,long-delivery,4235.26,86054.79,653.69
speakers,free-delivery,23,25332.5,922.74
shirt,free-delivery,4987.13,21725.58,33.03
coat,long-delivery,5621.88,25502.07,466.57
socks,long-delivery,6001.34,5731.44,503.62
carpet,free-delivery,4766.47,61753.15,856.21
sweater,new-collection,3688.01,94478.36,533.3
carpet,free-delivery,5732.4,380.34,108.59
boots,free-delivery,7472.58,78113.32,527.98
skirt,long-delivery,8622.21,38490.77,804.36
microwave,new-collection,6451.21,83334.24,864.99
cooking-kit,free-delivery,4820.25,16206.78,51.16
speakers,fragile,4956.64,5730.46,283.8
sweater,free-delivery,289.48,64543.03,849.41
microwave,fragile,8709.85,32520.07,195.19
headphones,free-delivery,2338.05,25735.13,54.96
toaster,new-collection,3983.97,84776.33,665.22
plant,new-collection,4161.42,70295.8,358.76
coat,long-delivery,750.53,9635.33,158.31
kettle,long-delivery,3082.18,855.46,214.66
guitar,free-delivery,9693.66,65133.98,824.82
fridge,fragile,9410.75,40301.06,74.82
headphones,fragile,6900.08,42155.86,596.31
shirt,new-collection,5473.84,69726.04,378.57
charger,fragile,991.63,65000.18,22.77
kettle,free-delivery,2472.36,25926.01,376.06
blender,long-delivery,9947.99,21431.95,657.1
boots,new-collection,9389.83,9797.61,803.86
dress,long-delivery,7334.83,52553.35,923.52
table,fragile,2443.55,42613,78.75
coat,free-delivery,5917.41,6144.09,973.6
toaster,new-collection,6288.94,64140.72,584.43
Vinyl-player,new-collection,2619.22,77381.25,764.37
chairs,fragile,3686.47,49808.95,907.58
boots,new-collection,3601.95,14718.53,924.15
guitar,fragile,6227.16,80028.09,238.24
skirt,free-delivery,4338.5,98064.65,189.84
headphones,fragile,8549.2,34454.32,672.46
blender,free-delivery,6213.58,98938.94,554.63
guitar,new-collection,5601.07,19707.75,139.62
boots,fragile,854.16,11670.37,251.38
dress,free-delivery,1477.75,6876.5,270.52
headphones,fragile,449.03,49532.83,647.22
table,free-delivery,6467.27,43935.27,294.12
jeans,free-delivery,6542.12,13818.26,749.79
sweater,new-collection,1348.13,12955.91,874.88
chairs,new-collection,2539.08,93434.03,788.6
socks,new-collection,7463.47,74341.84,488.73
Vinyl-player,new-collection,6753.9,93724.77,934.1
coat,free-delivery,9502.56,75366.25,602.5
headphones,new-collection,9808.43,19108.68,194.69
plant,free-delivery,5458.8,86105.02,344.07
blender,fragile,2584.48,30492.24,764.13
toaster,free-delivery,6496.39,55360.8,90.57
blender,free-delivery,8428.96,65594.79,891.52
guitar,long-delivery,713.79,51332.36,96.82
shoes,long-delivery,5782.75,57877.83,199.53
carpet,free-delivery,2564.18,61482.64,430.38
cooking-kit,fragile,7419.43,73241.03,300.49
drums,fragile,2358.95,531.77,964.06
coat,new-collection,8393.2,50822.75,623.58
guitar,fragile,2678.14,29487.03,450.32
chairs,long-delivery,4501.45,66314.16,787.96
guitar,fragile,3037.22,25411.2,782.42
dress,fragile,698.13,35373.71,345.26
fridge,free-delivery,3160.65,97239.67,684.83
charger,long-delivery,109.16,88019.47,166.54
chairs,long-delivery,1816.09,96124.64,339.11
sweater,long-delivery,503.54,56340.81,280.82
chairs,long-delivery,8140.27,54015.39,850.67
lamp,free-delivery,9349.94,82839.03,581.53
dress,fragile,2515.38,13284.71,662.83
skirt,free-delivery,4866.16,71024.21,809.56
shoes,new-collection,1684.75,96795.52,741.15
dress,new-collection,6506.1,85974.06,570.3
boots,fragile,737.91,73330.13,127.52
oven,free-delivery,45.32,71255.48,910.85
lamp,long-delivery,6293.23,81151.34,545.09
skirt,fragile,4195.22,20932.76,58.63
jeans,free-delivery,8109.4,56152.45,950.19
Vinyl-player,fragile,9923.82,81436.94,635.86
socks,long-delivery,7349.53,98488.86,668.68
headphones,long-delivery,2388.04,74764.19,738.49
drawing-kit,free-delivery,7211.03,19963.16,756.51
kettle,free-delivery,3330.92,79790.61,541.25
drawing-kit,new-collection,220.72,40026.67,262.08
coat,fragile,382.11,83361.32,968.89
blender,long-delivery,3417.93,47425.6,250.85
plant,new-collection,8514.68,61124.4,761.95
boots,fragile,3524.43,56663.62,412.29
drawing-kit,fragile,3587.67,66411.65,963.74
Vinyl-player,fragile,884.86,55470.56,80.75
drums,new-collection,4346.08,97974.19,510.87
dress,fragile,9837.15,3179.73,339.73
drums,free-delivery,6948.31,58231.59,316.37
dress,fragile,1224.46,55024.02,99.21
sweater,long-delivery,2717.42,74122.89,444.17
toaster,long-delivery,5197.53,76608.21,331.8
cooking-kit,free-delivery,722.87,80057.87,882.83
drawing-kit,new-collection,5470.48,97387.59,784.46
table,new-collection,5905.62,64139.16,227.25
dress,new-collection,6658.24,14368.93,111.05
speakers,fragile,1149.59,17449.69,600.29
lamp,long-delivery,8403.02,3582.24,687.73
drawing-kit,free-delivery,4181.39,49180.11,108.18
chairs,long-delivery,4383.89,76807.14,554.26
socks,free-delivery,3480.36,13620.75,560.65
plant,long-delivery,4488.95,23317.05,778.24
microwave,long-delivery,8040.6,58490.36,111.34
carpet,long-delivery,3615.67,99608.29,897.49
drawing-kit,fragile,9430.75,30703.87,815.03
coat,free-delivery,994.18,17069.23,496.86
charger,long-delivery,9097.84,3665.93,976.54
drawing-kit,fragile,6178.57,91569.21,998.61
carpet,fragile,9714.23,32442.41,706.82
table,long-delivery,2394.38,21085.53,172.15
dress,long-delivery,2646.89,8515.32,895.3
Vinyl-player,long-delivery,6678.7,83820.76,437.08
drawing-kit,free-delivery,5787.16,92230.75,224.13
Vinyl-player,new-collection,6182.86,4566.84,727.25
speakers,fragile,8001.61,81236.13,277.4
carpet,free-delivery,6218.43,93989.02,232.19
shoes,long-delivery,8289.81,14850.02,899.9
jeans,long-delivery,8809.01,95862.76,364.22
dress,fragile,7818.21,4238.26,409.98
oven,new-collection,2620.23,54790.94,239.77
coat,new-collection,7076.44,65444.34,951.07
kettle,free-delivery,1296.3,3665.17,457
speakers,new-collection,7074.76,91597.9,201.74
kettle,free-delivery,3585.38,94317.33,502.86
lamp,free-delivery,7655.84,46596.82,451.44
Vinyl-player,new-collection,9624.21,79089.32,544.47
coat,free-delivery,7506.04,65210.85,473.08
microwave,new-collection,3441.9,84503.86,177.7
drums,new-collection,9506.84,24264.02,14.71
toaster,free-delivery,5910.39,178.09,912.77
skirt,long-delivery,4885.9,11912.87,622.54
dress,new-collection,424.83,44184.78,394.77
shoes,new-collection,1177.89,11734.84,526.94
jeans,long-delivery,1184.36,29319.22,685.22
speakers,new-collection,9717.05,64654.26,361.28
dress,new-collection,3243.57,69292.91,252.79
drawing-kit,free-delivery,2335.05,81956.63,5.27
lamp,long-delivery,5921.09,90207.84,905.61
lamp,fragile,8537.17,18966.8,377.75
guitar,free-delivery,4936.93,18297.05,725.21
drums,free-delivery,7867.78,69729.03,62.44
sweater,fragile,6630.42,56517.56,219.99
socks,new-collection,5446.91,17394.2,526.23
lamp,free-delivery,9916.03,18063.3,744
Vinyl-player,new-collection,203.63,20916.24,67.84
jeans,long-delivery,9518.09,63303.88,409.11
table,fragile,2883.43,4207.91,126.24
guitar,long-delivery,1744.74,53594.62,116.77
blender,free-delivery,1772.77,66624.83,630.74
carpet,long-delivery,3977.65,7192.02,821.4
blender,fragile,3327.29,73033.17,432.51
charger,new-collection,9230.71,14909.9,722.2
coat,long-delivery,4338.08,22828.3,565.58
carpet,fragile,4418.53,65215.5,55.52
chairs,free-delivery,4188.83,13392.02,491.03
lamp,long-delivery,1765.94,16183.38,548.54
lamp,new-collection,5995.06,50314.51,41.03
headphones,fragile,2689.57,71958.3,829.91
lamp,long-delivery,132.14,56789.62,653.89
Vinyl-player,long-delivery,3584.24,89237.44,27.01
microwave,free-delivery,1801.23,76062.78,878.48
charger,free-delivery,7360.86,92156.25,928.84
toaster,new-collection,3512.71,98359.72,347.91
chairs,new-collection,4614.32,17315.9,523.88
plant,long-delivery,9065.22,41765.88,199.57
chairs,new-collection,8637.59,70842.12,97.87
Vinyl-player,free-delivery,355.38,35955.27,281.53
drums,new-collection,6475.87,79560.05,846.79
charger,new-collection,9741.26,82408.81,716.61
shirt,new-collection,2959.19,11112.99,495.73
shirt,long-delivery,2581.74,84592.76,359.02
boots,new-collection,1911.29,36459.08,262.78
coat,free-delivery,3183.7,36660.88,908.41
shirt,fragile,3818.84,35621.96,879.72
socks,new-collection,7577.6,4083.55,66.31
drawing-kit,new-collection,9714.47,30657.31,256.53
table,fragile,4159.56,29760.58,270.06
dress,new-collection,8776.03,76128.04,100.59
guitar,free-delivery,9517.85,32568,369.28
fridge,fragile,7541.09,86518.72,153.86
drums,long-delivery,2595.06,75563.52,157.69
headphones,long-delivery,9953.55,42037.19,212.17
boots,free-delivery,9128.97,96670.79,675.07
carpet,new-collection,4215.43,42868.09,13.93
speakers,long-delivery,9590.46,43770.56,883.33
Vinyl-player,new-collection,4594.84,92372.45,711.96
carpet,free-delivery,7261.22,53673.04,214.37
oven,fragile,8403.13,80135.52,565.16
table,long-delivery,8058.15,27886.11,768.12
boots,long-delivery,3504.66,32011.91,336.53
chairs,fragile,3394.16,63484.08,424.14
lamp,free-delivery,8412.24,95987.79,532.64
charger,new-collection,7129.29,68172.02,458.66
skirt,free-delivery,3109.34,25088.72,5.52
headphones,free-delivery,5284.88,75075.54,884.81
shoes,fragile,730.3,71907.52,760.17
lamp,free-delivery,3495.93,18563.51,260.06
headphones,fragile,5096.6,92371.77,39.5
drums,free-delivery,8978.83,71777.41,712.97
jeans,fragile,4418.41,73545.58,853.83
jeans,free-delivery,9261.24,28984.85,663.78
skirt,fragile,83.17,99997.25,674.91
chairs,free-delivery,8206.26,3493.71,182.15
toaster,fragile,209.77,55726.87,271.8
socks,new-collection,768.09,97414.1,900.34
oven,free-delivery,3073.7,37352.98,161.19
oven,free-delivery,1509.99,90882.69,730.81
cooking-kit,fragile,9649.97,24814.16,797.86
oven,new-collection,521.35,44327.98,448.55
Vinyl-player,free-delivery,2448.65,39680.35,126.79
sweater,free-delivery,9095.9,80735.74,623.16
shoes,new-collection,4096.52,81564.86,771.62
table,free-delivery,3942.82,1353.06,14.16
shirt,long-delivery,5142.48,78114.67,912.25
microwave,long-delivery,2435.44,97207.11,362.08
drums,long-delivery,6476.32,27365.17,158.92
dress,free-delivery,4459.23,64472.27,499.07
jeans,free-delivery,843.46,88258.59,364.86
toaster,fragile,5471.78,28057.64,699.22
kettle,fragile,6732.09,61865.03,82.94
skirt,free-delivery,3205.2,63898.62,312.77
headphones,long-delivery,553.73,87994.03,539.86
carpet,new-collection,4380.52,35884.96,501.68
skirt,fragile,3489.04,37862,525.5
skirt,new-collection,424.08,36426.95,944.94
skirt,free-delivery,5298.68,62854.11,679.55
shoes,new-collection,238.42,51669.85,465.94
dress,fragile,4151.97,41710.38,43.28
charger,long-delivery,9998.66,40595,537.18
plant,fragile,620.2,24394.25,314.46
drawing-kit,fragile,4196.12,53712.79,475.58
drawing-kit,fragile,9069.42,17406.46,823.62
jeans,long-delivery,5738.91,64954.97,305.73
cooking-kit,long-delivery,1173.5,28233.63,110.26
plant,long-delivery,941.8,44565.23,481.83
shoes,long-delivery,207.47,12812.32,521.73
sweater,free-delivery,5938.58,72891.14,501.7
guitar,free-delivery,8306.93,58760.41,592.48
kettle,free-delivery,7482.69,29712.42,903.1
table,new-collection,8363.19,87082.9,978.2
guitar,new-collection,3767.1,92944.67,791.21
coat,free-delivery,6099.15,28997.01,350.35
socks,new-collection,6476.96,74705.63,441.12
boots,fragile,7598.64,89708.81,422.61
microwave,free-delivery,4892.96,34909.67,944.4
jeans,fragile,7791.74,46056.53,182.33
chairs,new-collection,6157.3,32941.69,42.34
headphones,long-delivery,1730.05,10178.6,667.15
skirt,long-delivery,385.93,46560.91,226.35
kettle,new-collection,5584.09,86469.97,745.74
plant,long-delivery,5130,87802.41,295.35
shirt,fragile,1958.11,56331.53,442.88
chairs,fragile,8356.66,18321.48,783.29
shoes,new-collection,2563.76,98604.86,224.87
kettle,long-delivery,3766.93,18565.29,81.75
guitar,new-collection,2483.77,80212.41,681.09
oven,fragile,9972.24,57382.83,241.19
boots,free-delivery,8759.75,26942.86,724.39
chairs,free-delivery,5762.27,68205.32,581.61
sweater,fragile,5021.57,2113.2,24.69
drums,free-delivery,7885.54,99968.51,359.63
drawing-kit,long-delivery,9371.19,7297.13,458.09
blender,long-delivery,6244.07,21937.67,337.56
plant,free-delivery,1207.11,44426.67,942.3
sweater,fragile,5339.17,31712.94,578.56
fridge,long-delivery,4235.3,30952.37,711.5
shirt,long-delivery,526.78,73303.37,999.18
blender,new-collection,7209.14,34000.43,121.44
kettle,fragile,1329.49,38533.37,439.45
blender,new-collection,2430.82,93440.79,550.79
cooking-kit,fragile,2563.17,8535.68,592.13
blender,long-delivery,4531.16,11613.35,66.23
shoes,fragile,7927.03,37313.28,94.95
cooking-kit,free-delivery,9783.27,89857.09,262.74
plant,long-delivery,6784.89,36990.13,898.18
drawing-kit,free-delivery,8516.57,99797.24,254.33
toaster,long-delivery,5310.98,34456.83,373.51
guitar,fragile,6367,81631.4,330.7
drums,free-delivery,9241.55,94157.43,917.39
skirt,long-delivery,1781.62,70856.47,461.13
shoes,new-collection,7521.16,2398.58,282.83
plant,fragile,2811.29,38699.79,131.14
jeans,long-delivery,1650.89,82688.65,749.26
fridge,fragile,9226.31,11706.22,554.62
Vinyl-player,free-delivery,9398.09,65953.34,141.68
plant,new-collection,8133.93,21494.52,437.99
drums,long-delivery,8957.33,84285.41,193.05
coat,new-collection,5148.39,56386.48,161.35
dress,free-delivery,1463.88,41441.07,96.55
Vinyl-player,long-delivery,2571.16,11644.27,485.69
microwave,new-collection,54.74,78783.46,938.85
chairs,free-delivery,2766.6,85604.95,742.23
speakers,free-delivery,3606.82,54188.88,764.53
table,new-collection,9851.71,73369.33,42.75
guitar,long-delivery,9119.64,10089.35,94.28
skirt,free-delivery,4471.33,18740.93,193.63
drums,free-delivery,1810.25,56752.26,774.16
table,free-delivery,1305.37,7901.32,265.71
drawing-kit,fragile,798.66,67912.67,663.13
toaster,new-collection,6031.97,97959.88,349.53
kettle,new-collection,7326.68,55369.79,570.82
carpet,free-delivery,3978.88,23121.58,354.86
blender,new-collection,1475.34,44192.71,153.81
shoes,free-delivery,5052.35,44040.53,457.67
carpet,new-collection,5826.11,8568.79,629.03
charger,new-collection,3490.22,93316.66,146.39
dress,free-delivery,3727.16,74636.65,549.87
skirt,long-delivery,5928.21,25517.64,374.59
charger,new-collection,5139.87,76040.01,673.36
toaster,long-delivery,4414.58,7690.79,860.99
dress,long-delivery,2047.6,82165.6,641.45
shirt,free-delivery,4549.94,98760.74,454.52
lamp,fragile,1613.88,76717.59,744.65
plant,long-delivery,8683.32,22187.99,743.45
cooking-kit,fragile,6922.74,99646.09,443.69
skirt,free-delivery,7208.57,99610.51,177.55
dress,new-collection,7509.98,33256.78,29.3
socks,long-delivery,680.32,44706.26,355.99
carpet,new-collection,4308.17,39812.22,556.62
guitar,new-collection,7958.86,14539.23,937.24
cooking-kit,new-collection,6258.7,82564.54,476.37
dress,fragile,1729.76,12364.35,723.07
toaster,fragile,6939.12,63792.43,785.73
speakers,new-collection,9254.26,80041.71,695.5
boots,fragile,5008.28,93884.45,469.41
socks,new-collection,5523.74,16331.04,139.56
speakers,long-delivery,1094.45,18319.09,621.55
shoes,free-delivery,2731.33,27999.85,828.37
jeans,free-delivery,5094.8,94995.22,753.97
blender,long-delivery,2687.18,74686.63,46.79
speakers,free-delivery,5550.96,11135,617.97
plant,free-delivery,5066.97,83288.67,208.31
socks,new-collection,3344.01,95967.56,240.71
speakers,long-delivery,5173.94,94333.7,803.57
lamp,free-delivery,4077.8,14274.47,681.92
drawing-kit,long-delivery,9657.21,67880,112.85
lamp,new-collection,1513.49,83945.78,923.74
blender,long-delivery,6218.38,1120.9,158.9
dress,fragile,6765.55,4230.49,570.01
table,fragile,4924.93,53276.28,682.63
headphones,fragile,3720.39,97056.64,606.2
dress,free-delivery,2258.72,86638.38,797.03
shoes,free-delivery,5870.94,25985.68,74.05
charger,new-collection,5094.85,80661.09,989.22
coat,new-collection,8484.69,72099.69,466.18
table,long-delivery,7869.8,24574.84,931.76
sweater,fragile,8859.08,18964.47,145.59
toaster,long-delivery,3789.07,36377.92,747.84
shoes,free-delivery,1731.05,6532.64,517.62
lamp,free-delivery,5325.64,52895.51,882.9
microwave,free-delivery,2978.42,37007.96,563.57
guitar,fragile,2092.75,21095.88,713.55
socks,long-delivery,5280.95,40470.5,341.76
cooking-kit,long-delivery,4155.99,2361.37,916.45
socks,fragile,7584.74,97753.46,735.78
skirt,free-delivery,4296.93,25553.87,41.84
cooking-kit,new-collection,250.76,76434.67,452.39
speakers,fragile,9699.03,14487.98,462.56
jeans,new-collection,8752.66,80546.35,965.96
table,new-collection,997.36,66261.48,291.84
skirt,long-delivery,7031.73,39321.72,509.26
toaster,new-collection,241,46934.17,1000.42
toaster,long-delivery,8615.87,84703.98,329.68
shirt,new-collection,637.21,85244.1,299.16
sweater,long-delivery,9917.6,13530.46,928.43
oven,free-delivery,5269.42,69351.94,82.19
carpet,fragile,3697.02,28041.13,142.49
table,long-delivery,1586.26,52744.42,691.7
headphones,long-delivery,8844.66,38543.07,571.97
kettle,new-collection,2009.07,97451.04,993.66
blender,long-delivery,8524.33,24225.42,263.06
charger,fragile,9799.48,21349.66,40.77
toaster,fragile,529.24,97422.2,861.53
blender,free-delivery,6952.45,31403.01,760.54
dress,free-delivery,4076.41,43697.95,316.34
drawing-kit,long-delivery,8551.22,68539.49,888.63
microwave,long-delivery,85.85,2507.03,312.56
carpet,free-delivery,8951.09,86929.71,238.3
oven,fragile,3351.85,3271.28,436.68
plant,free-delivery,9588.34,84292.25,371.14
shoes,new-collection,7597.49,67797.48,889.65
drawing-kit,long-delivery,4022.19,93439.69,372.72
drums,new-collection,3930.42,30122.12,921.15
lamp,long-delivery,8962.1,17016.42,352.56
shirt,long-delivery,6933.34,85532.61,931.82
drawing-kit,new-collection,326.8,458.09,895.08
shoes,fragile,8438.72,8010.85,808.63
guitar,new-collection,7432.68,76659.12,879.47
skirt,fragile,569.94,52781.08,645.3
blender,new-collection,6181.42,25727.28,755.59
dress,new-collection,8038.45,84722.43,331.29
oven,new-collection,5207.35,4814.27,799.93
guitar,free-delivery,5704.16,81560.56,366.06
sweater,free-delivery,5732.62,79418.98,734.25
dress,long-delivery,6890.21,23212.12,889.17
speakers,new-collection,1294.57,88514.31,583.48
Vinyl-player,new-collection,2405.86,4418.59,735.48
chairs,new-collection,1878.57,9129.67,147.6
lamp,new-collection,6353.94,34973.63,771.08
headphones,fragile,5132.57,3222.21,912.2
microwave,fragile,4639.26,7223.04,686.59
toaster,free-delivery,7526.39,25943.03,537.08
Vinyl-player,new-collection,7994.71,60790.1,736.21
carpet,long-delivery,6910.51,20732.57,980.31
cooking-kit,long-delivery,3348.59,81576.29,114.4
skirt,new-collection,6383.69,12436.74,940.16
socks,new-collection,9176.85,30035.99,313.8
lamp,free-delivery,14.88,91851.47,327.77
charger,free-delivery,1663.58,93967.63,615.94
coat,new-collection,2761.23,22571.19,586.97
jeans,long-delivery,8402.69,29230.38,518.6
shirt,free-delivery,7488.6,40318.22,970.47
skirt,long-delivery,2051.77,91057.55,593.27
charger,long-delivery,2594.11,3103.04,469.65
sweater,new-collection,210.67,18960.07,377.43
toaster,free-delivery,4511.3,19925.28,605.14
plant,fragile,3987.48,93967.51,160.93
drums,long-delivery,8397.28,20954.87,987.29
toaster,free-delivery,3018.68,70486.02,274.93
chairs,new-collection,955.49,44378.24,141.96
dress,long-delivery,2661.49,83132.77,29.94
speakers,long-delivery,8479.02,13274.89,194.56
guitar,free-delivery,5082.91,53657.38,983.06
plant,free-delivery,1150.51,26841.2,517.98
shoes,long-delivery,9194.16,82655,717.67
headphones,long-delivery,2312.33,88818.9,500.33
jeans,fragile,8503.75,40910.36,58.76
jeans,free-delivery,5110.19,15484.26,65.29
carpet,long-delivery,677.6,92401.28,830.81
socks,free-delivery,1511.45,82757.67,495.24
boots,long-delivery,1078.04,57551.61,443.93
blender,fragile,1225.7,14913.88,462.92
blender,long-delivery,4965.41,17659.5,548.23
shirt,free-delivery,1210.24,66696.67,862.52
sweater,fragile,455.17,97446.95,235.29
cooking-kit,new-collection,8990.62,48950.04,319.1
microwave,new-collection,6333.95,90544.14,732.74
drawing-kit,free-delivery,3939.57,66932.76,505.55
socks,free-delivery,2689.36,27947.02,147.83
lamp,new-collection,6251.21,82804.31,912.59
carpet,free-delivery,1534.77,88444.64,995.38
plant,new-collection,1130.54,83980.5,618.93
drums,free-delivery,3311.42,11480.49,889.42
dress,long-delivery,961.35,29700.74,107.69
shirt,fragile,6081.35,96074.62,554.99
boots,long-delivery,3558.47,86354.12,691.57
Vinyl-player,long-delivery,4209.66,54375.73,380.13
socks,new-collection,9074.68,19178.72,993.17
table,fragile,1489.13,8901.23,838.19
kettle,long-delivery,3639.61,86859.11,902.59
table,free-delivery,5555.53,85883.29,833.73
oven,new-collection,7194.65,37341.39,109.97
chairs,new-collection,4736.1,14005.08,156.49
drawing-kit,fragile,3544.7,98101.03,676.87
plant,new-collection,8707.48,85416.61,742.68
jeans,fragile,9428.99,81254.06,737.12
headphones,long-delivery,3730.64,24186.69,308.91
microwave,free-delivery,8659.82,99985.44,69.91
coat,long-delivery,922.42,6416.95,182.17
headphones,fragile,9581.8,44666.44,638.36
speakers,fragile,9483.41,85091.9,384.66
shoes,new-collection,9853.49,76689.7,692.72
carpet,new-collection,1952.69,31694.96,860.37
lamp,long-delivery,1151.42,18746.01,121.83
microwave,long-delivery,7320.64,53744.96,886.91
plant,free-delivery,1691.12,95627.41,102.82
boots,fragile,2287.02,56167.39,72.79
carpet,free-delivery,1566.3,23664.21,439.4
chairs,long-delivery,2461.16,63285.16,831.03
blender,free-delivery,4560.87,28601.52,432.98
shirt,long-delivery,6707.16,96242.48,154.27
dress,long-delivery,7258.72,47253.42,672.76
jeans,new-collection,6394.69,5929.8,181.87
guitar,long-delivery,7427.87,1878.73,309.98
shoes,long-delivery,2033.31,64148.41,345.42
blender,free-delivery,8987.56,12566.71,172.95
cooking-kit,new-collection,2104.72,28335.8,371.14
microwave,long-delivery,2454.8,89404.47,94.85
blender,new-collection,9925.86,37112.3,343.89
socks,fragile,2584.57,91941.54,181.51
speakers,long-delivery,4449.87,55082.99,278.68
guitar,new-collection,1723.47,55297.93,508.29
shoes,new-collection,2890.33,13709.31,924.03
guitar,new-collection,4908.19,22064.43,356.56
drums,new-collection,8303.72,99115.35,42.22
cooking-kit,fragile,3465.61,78119.13,741.62
headphones,long-delivery,3130.82,24991.91,468.62
shoes,new-collection,4819.33,47160.97,832.89
charger,free-delivery,3604.07,79512.63,157.37
guitar,free-delivery,3590.64,64695.66,214.53
oven,fragile,5269.9,49340.78,100.88
dress,long-delivery,5956.88,8660.28,270.53
speakers,long-delivery,3115.63,26082.28,318.93
shoes,fragile,2187.64,68434.49,31.19
boots,free-delivery,6319.41,20042.05,275.67
drums,new-collection,8783.87,34779.55,82.68
microwave,fragile,4998.86,39651.48,614.48
boots,fragile,2010.82,32474.05,949.84
plant,long-delivery,2530.07,41622.94,877.7
skirt,fragile,5296.88,41961.44,494.27
microwave,free-delivery,8432.81,34501.84,827.59
dress,long-delivery,5910.71,51306.16,946.71
plant,fragile,7875.83,33289.87,974.74
dress,new-collection,1136.87,40474.97,932.02
coat,fragile,5192.64,10702.04,335.4
microwave,long-delivery,723.41,54513.64,391.8
charger,new-collection,2605.15,98876.45,374.49
Vinyl-player,fragile,3043.97,67458.71,705.36
boots,new-collection,6223.94,91295.63,284.03
drums,long-delivery,2726.38,35075.48,45.79
dress,free-delivery,6883.72,98948.44,499.64
oven,new-collection,7053.48,41084.56,774.44
cooking-kit,free-delivery,6988.79,27651.34,410.07
skirt,long-delivery,3125.33,28301.65,162.9
microwave,fragile,8265.15,86406.9,619.66
toaster,fragile,2054.86,76022.05,900.23
shirt,free-delivery,1798.06,74275.96,352.41
shoes,free-delivery,8707.43,29965.54,679.48
toaster,long-delivery,8190.7,94347.56,872.51
toaster,long-delivery,9984.65,6003.72,404.27
blender,long-delivery,3491.57,59549.15,999.86
plant,new-collection,543.86,57803.76,851.89
carpet,free-delivery,5737.42,24134.61,892.33
shoes,new-collection,9519.31,89069.82,536.87
socks,long-delivery,5636.43,16305.3,655.64
speakers,long-delivery,8916.26,92020,690.87
shirt,long-delivery,3780.61,37161.98,715.99
drums,free-delivery,4840.36,96873.94,27.86
speakers,free-delivery,1280.22,36280.39,482.45
jeans,free-delivery,7868.74,22405.53,67.88
shirt,free-delivery,3116.68,32501.54,247.66
drawing-kit,new-collection,613.45,17973.51,358.23
plant,fragile,5632.63,89495.27,516.37
drums,new-collection,7059.4,75549.85,883.05
charger,new-collection,908.16,67946.03,381.23
